user_id	movie_id	reward
5035	2997	1
5035	1	1
5035	34	1
5035	2355	1
5035	2791	1
5035	356	1
5035	2396	1
5054	924	1
5034	1240	1
5034	110	1
5034	1193	1
5034	2858	1
5034	593	1
5034	1196	1
5034	1197	1
5034	608	1
5034	2997	1
5034	1214	1
5034	1387	1
5034	541	1
5034	1270	1
5034	50	1
5033	2858	1
5077	2762	1
5034	260	1
5034	2628	1
5033	356	1
5077	1127	1
5033	919	1
5034	589	1
5034	924	1
5034	1210	1
5034	1097	1
5034	2571	1
5034	480	1
5032	1198	1
5032	2858	1
5032	1	1
5032	2997	1
5032	2396	1
5032	1265	1
5032	2355	1
5034	1580	1
5077	593	1
5034	1127	1
5032	2762	1
5032	3175	1
5034	2028	1
5032	296	1
5032	318	1
5032	608	1
5032	50	1
5032	1270	1
5032	2716	1
5032	2791	1
5031	1198	1
5031	1197	1
5031	2858	1
5031	1270	1
5031	527	1
5031	2028	1
5031	2396	1
5030	858	1
5030	1127	1
5030	2997	1
5030	2716	1
5077	1193	1
5030	2987	1
5029	1197	1
5077	608	1
5030	2762	1
5077	1198	1
5029	2997	1
5029	2858	1
5029	2762	1
5029	2628	1
5031	608	1
5029	318	1
5029	296	1
5029	527	1
5029	1617	1
5029	50	1
5029	457	1
5077	1617	1
5077	50	1
5029	34	1
5029	589	1
5077	296	1
5029	2355	1
5029	2916	1
5029	1265	1
5077	1200	1
5029	780	1
5077	1	1
5077	589	1
5077	2028	1
5092	919	1
5092	858	1
5092	1214	1
5092	457	1
5092	2396	1
5092	1265	1
5092	356	1
5028	1097	1
5028	919	1
5027	1198	1
5027	2858	1
5027	2716	1
5027	2396	1
5027	2762	1
5026	2355	1
5026	3175	1
5026	3578	1
5026	2762	1
5026	1127	1
5026	780	1
5069	1193	1
5025	858	1
5025	1221	1
5025	527	1
5069	541	1
5069	1617	1
5025	593	1
5025	1617	1
5025	1196	1
5025	1198	1
5025	1197	1
5025	1193	1
5025	541	1
5025	2716	1
5025	1214	1
5025	924	1
5025	110	1
5026	527	1
5026	318	1
5026	593	1
5026	2028	1
5026	50	1
5026	608	1
5026	1617	1
5026	1	1
5026	34	1
5026	589	1
5026	110	1
5026	1265	1
5026	457	1
5026	480	1
5026	2916	1
5024	2355	1
5024	2997	1
5024	296	1
5024	34	1
5024	919	1
5024	1221	1
5026	1580	1
5024	1196	1
5025	2987	1
5022	1198	1
5021	589	1
5021	1193	1
5022	1197	1
5022	1259	1
5021	608	1
5021	593	1
5021	1617	1
5022	1221	1
5022	2028	1
5022	260	1
5022	858	1
5022	1196	1
5022	1387	1
5022	1200	1
5022	1240	1
5020	110	1
5019	527	1
5022	2987	1
5018	1193	1
5018	1210	1
5019	2858	1
5019	2762	1
5023	2762	1
5023	2858	1
5023	2997	1
5019	858	1
5019	1221	1
5019	1198	1
5020	260	1
5019	1387	1
5019	457	1
5020	1097	1
5019	2028	1
5019	1240	1
5020	2628	1
5026	1196	1
5026	1198	1
5026	1200	1
5026	541	1
5026	1197	1
5021	1214	1
5019	2916	1
5023	919	1
5018	1221	1
5026	1240	1
5026	2716	1
5020	1197	1
5020	919	1
5020	1196	1
5020	1198	1
5018	2858	1
5021	1240	1
5020	1210	1
5949	296	1
5949	608	1
5017	593	1
5017	1193	1
5026	1097	1
5026	1210	1
5018	527	1
5020	3175	1
5018	1198	1
5026	1259	1
5020	1580	1
5018	608	1
5017	858	1
5017	1196	1
5017	1198	1
5021	1127	1
5017	2028	1
5017	1214	1
5017	589	1
5017	260	1
5018	296	1
5017	1240	1
5017	1200	1
5017	541	1
5017	1097	1
5017	924	1
5018	260	1
5018	2997	1
5018	1270	1
5019	1214	1
5020	2716	1
5016	2762	1
5016	2858	1
5018	1240	1
5019	260	1
5019	50	1
5019	1617	1
5018	1200	1
5018	589	1
5016	296	1
5016	318	1
5021	318	1
5016	2028	1
5016	527	1
5016	608	1
5021	919	1
5015	2028	1
5013	1193	1
5021	541	1
5013	2628	1
5021	924	1
5021	1200	1
5021	1270	1
5013	858	1
5012	1221	1
5012	2628	1
5011	1214	1
5013	1387	1
5021	2571	1
5011	1210	1
5011	1196	1
5015	1127	1
5021	1210	1
5010	1193	1
5013	3578	1
5010	2028	1
5018	318	1
5018	919	1
5018	593	1
5013	296	1
5013	593	1
5013	608	1
5021	1580	1
5013	2858	1
5013	2997	1
5013	2762	1
5013	1240	1
5011	260	1
5013	1196	1
5013	1270	1
5011	541	1
5011	318	1
5011	1198	1
5011	296	1
5008	1198	1
5013	924	1
5021	780	1
5015	541	1
5026	296	1
5026	1270	1
5015	1197	1
5015	1198	1
5015	1200	1
5018	924	1
5010	924	1
5011	1240	1
5011	1200	1
5026	260	1
5026	1221	1
5026	1387	1
5026	858	1
5015	1270	1
5026	1214	1
5011	2571	1
5011	1197	1
5015	1240	1
5015	1259	1
5011	919	1
5015	2716	1
5011	1259	1
5011	3175	1
5011	480	1
5018	858	1
5021	260	1
5021	1097	1
5015	2987	1
5011	1	1
5013	919	1
5011	2355	1
5021	527	1
5010	527	1
5011	2396	1
5009	2571	1
5009	260	1
5015	1210	1
5009	1197	1
5009	1198	1
5007	1197	1
5007	1097	1
5018	1196	1
5006	110	1
5018	1259	1
5007	527	1
5026	924	1
5010	110	1
5021	356	1
5006	1221	1
5006	1210	1
5009	858	1
5006	2987	1
5006	1617	1
5009	1214	1
5011	593	1
5007	2858	1
5007	296	1
5007	2997	1
5011	1097	1
5009	2791	1
5011	2987	1
5011	2716	1
5018	2028	1
5009	1	1
5005	1198	1
5005	2028	1
5011	924	1
5054	1580	1
5026	919	1
5005	608	1
5005	318	1
5005	858	1
5054	356	1
5005	1193	1
5005	2858	1
5009	34	1
5005	919	1
5011	1265	1
5005	296	1
5005	1196	1
5009	2716	1
5009	1270	1
5011	589	1
5011	1270	1
5005	1617	1
5011	2916	1
5005	2987	1
5009	1265	1
5005	1097	1
5005	260	1
5004	1097	1
5014	260	1
5014	1617	1
5004	593	1
5005	2716	1
5011	1127	1
5011	1580	1
5014	1221	1
5014	527	1
5014	608	1
5014	919	1
5015	260	1
5015	858	1
5015	1193	1
5004	2858	1
5011	780	1
5015	1387	1
5014	2762	1
5003	260	1
5004	1259	1
5003	1196	1
5011	2762	1
5014	1198	1
5014	1196	1
5011	457	1
5011	527	1
5011	110	1
5014	589	1
5014	541	1
5011	356	1
5014	1214	1
5014	924	1
5014	1270	1
5014	1240	1
5014	1200	1
5014	1097	1
5005	924	1
5014	3175	1
5014	2916	1
5002	1221	1
5002	2028	1
5014	1210	1
5014	1580	1
5014	2628	1
5014	780	1
5002	858	1
5005	457	1
5005	110	1
5005	1210	1
5011	34	1
5002	1198	1
5002	318	1
5005	3578	1
5002	1387	1
5001	1210	1
5002	541	1
5005	1580	1
5002	296	1
5002	1214	1
5000	1210	1
5000	2762	1
5002	608	1
5002	924	1
5000	2997	1
5000	1127	1
5002	589	1
5002	1097	1
5539	2396	1
5002	1197	1
5018	1617	1
5000	780	1
5002	1270	1
5000	3578	1
5002	1265	1
5002	1240	1
4999	2858	1
4999	2762	1
5000	858	1
5002	457	1
5005	1	1
5005	2355	1
5000	110	1
5000	2628	1
5000	260	1
5000	1200	1
5000	1198	1
5000	296	1
5018	110	1
5000	1387	1
5018	1265	1
5018	2396	1
5005	2997	1
5005	1270	1
5005	2396	1
5000	1097	1
5000	2571	1
5481	1127	1
4998	356	1
5481	780	1
5005	2791	1
4999	2355	1
4997	1210	1
4996	1210	1
4998	2762	1
4998	2997	1
4995	1097	1
4999	2028	1
4999	1198	1
5005	356	1
4999	110	1
4993	1097	1
4996	1617	1
4996	296	1
4996	608	1
4998	608	1
4998	858	1
4994	1221	1
4992	593	1
4995	3578	1
4994	1210	1
5003	589	1
5003	480	1
5003	2916	1
5003	2571	1
4997	1265	1
5003	1580	1
4992	1387	1
4998	593	1
5003	780	1
5003	2628	1
4994	2762	1
4994	2997	1
4999	2396	1
4993	2355	1
4999	1270	1
4992	2858	1
4994	2628	1
4999	1265	1
4995	1617	1
4992	3175	1
4992	2628	1
4991	1193	1
4990	1210	1
4999	1	1
4990	593	1
4990	1193	1
4991	1198	1
4993	2716	1
4990	2762	1
4991	2762	1
4992	541	1
4992	1200	1
4992	260	1
5003	593	1
4995	2997	1
4995	608	1
5003	608	1
5481	3175	1
4995	2858	1
4990	2997	1
4998	1270	1
4998	1	1
4995	34	1
4995	50	1
4990	2858	1
4999	3175	1
5002	480	1
4995	593	1
4990	50	1
4995	2396	1
4990	296	1
4995	318	1
4993	2396	1
4989	527	1
4989	919	1
4990	1617	1
4988	1198	1
4990	608	1
4989	2858	1
4989	50	1
4989	1617	1
4989	318	1
4990	924	1
4995	589	1
4986	1210	1
4987	1270	1
4986	480	1
4986	2571	1
4986	3578	1
5005	1221	1
5005	50	1
4986	2762	1
4990	1259	1
4995	1	1
4989	608	1
4986	541	1
4986	260	1
4986	1196	1
4986	1240	1
4986	924	1
4986	1214	1
4986	589	1
5015	527	1
5015	318	1
4989	2028	1
4989	296	1
5015	608	1
5015	2396	1
4985	1387	1
5015	50	1
5015	1	1
5015	1617	1
4988	858	1
5015	110	1
4985	924	1
4985	541	1
4988	1193	1
4985	1214	1
4985	589	1
4990	34	1
5015	296	1
5015	457	1
4985	1200	1
5015	589	1
4995	3175	1
4985	2916	1
4985	2571	1
4985	3175	1
5015	1265	1
4989	2396	1
4985	480	1
4989	593	1
4985	1097	1
4985	1210	1
4985	1127	1
5015	34	1
4983	1198	1
4993	1265	1
4989	1	1
4988	296	1
4987	457	1
4987	110	1
4998	1221	1
4989	2997	1
4985	2628	1
4985	780	1
5015	2571	1
4983	527	1
4984	2997	1
4984	2858	1
4987	2571	1
4987	480	1
5002	356	1
4988	34	1
4987	1580	1
4987	2916	1
4988	2396	1
4988	608	1
4995	110	1
4998	50	1
4998	296	1
4988	2028	1
4989	589	1
4983	1197	1
4983	541	1
4995	1580	1
4985	1221	1
4985	1198	1
4985	858	1
4985	260	1
4985	1240	1
4985	2028	1
4984	2987	1
4983	1097	1
4984	858	1
4985	457	1
4985	3578	1
5000	1196	1
5000	593	1
5000	318	1
5000	2858	1
5000	527	1
4984	608	1
5000	2028	1
4985	1580	1
5015	356	1
5000	1270	1
5000	919	1
4984	527	1
5000	2396	1
5000	1617	1
4983	2396	1
4984	34	1
4993	1210	1
5000	1197	1
4983	318	1
4983	34	1
4983	589	1
4984	919	1
5000	924	1
4984	593	1
4984	1193	1
5000	608	1
4983	2571	1
5000	1214	1
5000	1240	1
5000	2716	1
5000	541	1
5015	2355	1
4983	1193	1
4983	260	1
4995	356	1
4983	1214	1
5000	2987	1
5015	1580	1
5000	1265	1
5000	457	1
5000	1259	1
5015	593	1
5000	356	1
5000	480	1
5015	1196	1
5015	1097	1
5455	1196	1
4995	1197	1
4995	1198	1
5000	2355	1
4982	1198	1
5000	1580	1
4982	1210	1
5455	457	1
4982	1197	1
5015	1221	1
4982	2628	1
4982	2762	1
4987	2628	1
5015	2916	1
5015	480	1
4995	2791	1
4995	1259	1
4982	1196	1
4982	1270	1
4982	1240	1
5455	480	1
4995	1240	1
4982	2791	1
4982	2716	1
4982	1200	1
5455	1580	1
4982	1097	1
5005	780	1
4982	2987	1
4995	1270	1
4995	2987	1
4982	1127	1
5005	593	1
4995	2716	1
5005	2762	1
4995	2762	1
5005	527	1
4981	1196	1
4995	919	1
4980	593	1
4980	1196	1
4981	2396	1
4995	541	1
4995	296	1
4980	1193	1
4980	858	1
4981	1270	1
4980	919	1
4980	527	1
4981	1259	1
4981	3175	1
4981	2791	1
4980	1097	1
4981	858	1
4981	1221	1
4979	1221	1
4979	2791	1
4981	2858	1
4981	919	1
4981	1193	1
4981	608	1
4979	1197	1
4979	34	1
4979	2396	1
4979	1265	1
4980	2396	1
4980	2858	1
4979	2716	1
4979	1270	1
4981	2028	1
4981	924	1
4980	2997	1
4980	1270	1
4981	296	1
4979	2355	1
4980	1265	1
4978	2028	1
4978	356	1
4978	260	1
4978	1196	1
4978	1270	1
4978	1210	1
4978	1097	1
4978	924	1
4978	1214	1
4978	2571	1
4978	3175	1
4981	318	1
4980	2716	1
4978	2916	1
4978	1127	1
4979	1580	1
4978	1580	1
4977	2858	1
4981	1617	1
4977	480	1
4980	356	1
4978	780	1
4979	260	1
4979	1097	1
4981	1265	1
4977	2762	1
4979	541	1
4979	2987	1
4979	1214	1
4979	1387	1
4981	356	1
5002	1196	1
5002	260	1
5002	1200	1
4977	2571	1
5002	1210	1
5002	1127	1
4979	919	1
4977	1197	1
4994	1214	1
4994	260	1
4994	541	1
4994	924	1
4994	1240	1
4980	1617	1
4980	50	1
4994	1200	1
4994	589	1
4994	2571	1
4994	1270	1
4980	2571	1
5002	780	1
4980	1200	1
4994	2916	1
4994	1580	1
4980	457	1
4977	50	1
4980	589	1
4979	924	1
4994	480	1
4980	2916	1
4977	2396	1
4994	1127	1
4977	1196	1
5002	919	1
4976	1210	1
5002	1259	1
4977	589	1
4977	541	1
4977	1214	1
4977	260	1
4977	1240	1
4977	1270	1
5002	2987	1
4976	260	1
4977	1097	1
4977	1200	1
4977	2916	1
4976	3578	1
4977	1127	1
4977	1210	1
4979	1196	1
4979	1240	1
4979	589	1
4979	1200	1
4979	3175	1
4994	780	1
4979	2571	1
4979	2916	1
4979	780	1
4994	1617	1
5002	2716	1
4980	318	1
4976	2762	1
4976	3175	1
4976	2628	1
4980	608	1
4979	50	1
4979	593	1
4979	608	1
4980	2028	1
4979	457	1
4980	296	1
4994	608	1
4980	1387	1
4994	858	1
4979	110	1
4979	1210	1
4976	780	1
4979	858	1
4979	296	1
4979	1193	1
4975	1210	1
4979	1198	1
4975	356	1
4975	1265	1
4979	480	1
4974	1198	1
4974	1221	1
4974	356	1
4975	2028	1
4974	541	1
4974	1617	1
4973	858	1
4974	2987	1
4973	1198	1
4973	527	1
4971	858	1
4972	2997	1
4972	3175	1
4971	1198	1
4973	1	1
4973	34	1
4973	2355	1
4972	2762	1
4979	1	1
4975	110	1
4975	527	1
4970	1097	1
4969	858	1
4973	296	1
4973	318	1
4975	2762	1
4975	589	1
4975	457	1
4969	2858	1
4969	2997	1
4975	2571	1
4968	1196	1
4968	260	1
4968	1270	1
4968	924	1
4972	1387	1
4972	1214	1
4970	2987	1
4973	2628	1
4970	527	1
4972	2716	1
4971	1	1
4970	2028	1
4973	2396	1
4969	919	1
4970	110	1
4973	356	1
4973	1265	1
4975	480	1
4975	1580	1
4968	1617	1
4968	541	1
4973	1210	1
4973	1196	1
4973	1097	1
4973	1259	1
4972	924	1
4972	260	1
4972	541	1
4972	1097	1
4972	1200	1
4972	1240	1
4972	1270	1
4972	1196	1
4972	1127	1
4972	1210	1
4972	589	1
4972	2571	1
4972	480	1
4972	2916	1
4972	1580	1
4973	924	1
4975	1	1
4975	2355	1
4975	1196	1
4975	1198	1
4975	1197	1
4975	541	1
4975	2716	1
4975	1270	1
4972	2858	1
4972	1	1
4972	34	1
4972	2396	1
4972	1265	1
4975	1240	1
4975	858	1
4975	260	1
4975	1193	1
4967	260	1
4967	593	1
4967	2858	1
4967	2762	1
4967	2997	1
4967	2628	1
4967	318	1
4967	296	1
4967	1196	1
4967	1198	1
4967	2028	1
4967	110	1
4967	1240	1
4967	1387	1
4967	1210	1
4967	3578	1
4967	2916	1
4967	1580	1
4966	260	1
4966	1210	1
4967	527	1
4966	858	1
4967	608	1
4966	2028	1
4966	1198	1
4966	1240	1
4966	1200	1
4966	110	1
4966	589	1
4966	2571	1
4966	457	1
4967	1617	1
4966	2916	1
4967	50	1
4967	2396	1
4967	1	1
4967	2571	1
4965	1617	1
4965	2028	1
4965	480	1
4965	2571	1
4965	457	1
4965	2916	1
4965	2628	1
4967	780	1
4965	1580	1
4965	780	1
4965	3175	1
4964	858	1
4964	1196	1
4964	589	1
4964	1214	1
4964	1240	1
4964	1210	1
4964	480	1
4964	1	1
4964	2355	1
4964	2987	1
4964	2858	1
4964	34	1
4964	2997	1
4964	2791	1
4964	2716	1
4964	541	1
4964	260	1
4964	924	1
4964	1200	1
4964	2571	1
4964	1097	1
4964	1580	1
4964	1617	1
4964	608	1
4964	296	1
4964	919	1
4964	527	1
4964	593	1
4964	2028	1
4963	1214	1
4963	356	1
4963	1210	1
4963	110	1
4963	2028	1
4963	589	1
4963	2916	1
4963	1617	1
4963	1	1
4963	2858	1
4963	2396	1
4963	34	1
4963	2997	1
4963	2355	1
4963	318	1
4963	527	1
4963	296	1
4963	608	1
5008	858	1
5085	50	1
5034	2762	1
5034	527	1
4961	1221	1
4961	1196	1
4961	1240	1
4961	457	1
4961	260	1
4961	858	1
4960	589	1
4961	1198	1
4961	1259	1
4961	2916	1
4959	1196	1
4959	1200	1
4961	1127	1
4959	1127	1
4959	2355	1
4958	1210	1
4958	2716	1
4961	1	1
4959	2716	1
4961	1270	1
4958	2355	1
4958	3175	1
4961	356	1
4959	2396	1
4959	2987	1
4961	1617	1
4959	318	1
4959	527	1
4960	2858	1
4960	608	1
4959	919	1
4960	593	1
4958	2987	1
4959	1198	1
4959	296	1
4959	2028	1
4958	924	1
4958	1214	1
4958	541	1
4958	1196	1
4958	1270	1
4959	260	1
4959	541	1
4958	1200	1
4958	2571	1
4959	593	1
4959	110	1
4958	1580	1
4961	318	1
4958	2628	1
4961	1193	1
4959	608	1
4959	1259	1
4959	1197	1
4959	457	1
4961	1387	1
4959	2571	1
4961	1214	1
4959	1265	1
4958	2997	1
4959	924	1
4958	1197	1
4958	1	1
4958	34	1
4958	1265	1
4957	858	1
4957	1221	1
4957	1197	1
4957	1198	1
4956	858	1
4957	1240	1
4961	1210	1
4957	1387	1
4957	1200	1
4957	589	1
4956	1193	1
4961	780	1
4957	1210	1
4959	480	1
4957	2916	1
4957	480	1
4961	593	1
4957	1580	1
4955	1210	1
4956	924	1
4956	1127	1
4958	356	1
4957	2762	1
4957	3175	1
4977	3175	1
4977	2997	1
4956	2791	1
4959	1097	1
4956	1214	1
4956	1200	1
4959	1210	1
4956	2858	1
4961	2028	1
4955	919	1
4953	858	1
4957	2716	1
4953	1221	1
4956	1270	1
4951	1580	1
4953	1193	1
4953	2858	1
4959	356	1
4957	2396	1
4952	2762	1
4957	2987	1
4954	1197	1
4957	260	1
4957	110	1
4954	1270	1
4954	2716	1
4954	1	1
4952	3175	1
4954	1265	1
4954	34	1
4956	2997	1
4957	1196	1
4957	919	1
4952	780	1
4957	34	1
4954	2355	1
4950	1196	1
4957	296	1
4957	318	1
4951	2858	1
4950	2997	1
4950	2762	1
4951	2997	1
4956	541	1
4957	924	1
4957	608	1
4957	527	1
4951	2355	1
4952	3578	1
4950	3175	1
4953	919	1
4953	1617	1
4952	2858	1
4952	1617	1
4952	296	1
4953	608	1
4953	318	1
4952	593	1
4951	2716	1
4952	2396	1
4952	318	1
4953	593	1
4953	260	1
4953	541	1
4953	2028	1
4953	1387	1
4953	457	1
4953	589	1
4952	2997	1
4952	34	1
4953	2571	1
4953	2916	1
4956	110	1
4959	2628	1
4952	1265	1
4953	1580	1
4953	110	1
4952	457	1
4953	480	1
4953	2628	1
4950	2858	1
4950	260	1
4950	2628	1
4950	1210	1
4957	1617	1
4953	34	1
4953	1	1
4953	1265	1
4950	858	1
4957	1265	1
4953	50	1
4953	296	1
4950	919	1
4950	608	1
4950	541	1
4950	1214	1
4950	1270	1
4950	1097	1
4951	919	1
4951	34	1
4953	527	1
4950	1617	1
4951	260	1
4950	318	1
4950	296	1
4951	541	1
4950	593	1
4951	608	1
4950	34	1
4951	593	1
4950	2028	1
4949	1210	1
4948	1198	1
4948	1270	1
4950	1	1
4949	1197	1
4950	527	1
4951	1387	1
4949	2858	1
4949	2997	1
4949	2762	1
4951	527	1
4948	1127	1
4949	2628	1
4948	2716	1
4946	1221	1
4956	1196	1
4947	1198	1
4950	1198	1
4946	2396	1
4950	2987	1
4948	2762	1
4950	924	1
4956	608	1
4948	2987	1
4944	2628	1
4948	858	1
4956	356	1
4945	260	1
4946	1265	1
4951	1200	1
4949	2571	1
4943	1270	1
4949	780	1
4942	1210	1
4944	3578	1
4942	260	1
4953	780	1
4950	2355	1
4956	2716	1
4945	858	1
4953	2762	1
4949	318	1
4956	3578	1
4945	318	1
4945	1221	1
4951	924	1
4949	296	1
4944	541	1
4944	260	1
4944	2571	1
4956	1221	1
4944	1196	1
4944	924	1
4944	1240	1
4949	34	1
4941	2628	1
4941	2858	1
4941	3175	1
4941	2997	1
4948	1221	1
4944	1270	1
4940	1617	1
4941	2762	1
4948	527	1
4942	1196	1
4942	318	1
4945	1617	1
4945	1196	1
4945	1193	1
4943	1210	1
4943	1097	1
4943	1196	1
4947	858	1
4948	593	1
4942	541	1
4942	1270	1
4942	1214	1
4945	593	1
4942	589	1
4942	2571	1
4942	924	1
4946	1197	1
4947	527	1
4948	1193	1
4943	924	1
4942	3175	1
4948	608	1
4942	480	1
4948	541	1
4942	1127	1
4942	1580	1
4947	541	1
4941	318	1
4953	356	1
4942	2628	1
4945	1270	1
4941	296	1
4941	50	1
4948	260	1
4945	34	1
4942	780	1
4941	2028	1
4946	2858	1
4945	919	1
4949	50	1
4946	34	1
4945	924	1
4947	1617	1
4946	1	1
4945	1	1
4945	296	1
4945	1240	1
4945	1210	1
4947	50	1
4946	2791	1
4945	1259	1
4948	34	1
4947	593	1
4947	608	1
4945	1265	1
4945	1200	1
4945	2791	1
4945	110	1
4945	457	1
4947	2858	1
4948	924	1
4942	1198	1
4956	1387	1
4946	1617	1
4942	1387	1
4945	2716	1
4946	50	1
4946	457	1
4946	608	1
4942	919	1
4942	1617	1
4942	50	1
4947	1265	1
4948	1200	1
4939	1617	1
4942	2396	1
4945	3578	1
4945	2987	1
4946	260	1
4946	1097	1
4942	34	1
4956	1617	1
4942	2028	1
4948	1196	1
4942	608	1
4945	1198	1
4942	1200	1
4942	1240	1
4945	608	1
4942	296	1
4945	541	1
4945	1214	1
4948	457	1
4942	1097	1
4939	527	1
4939	1196	1
4945	2762	1
4942	1193	1
4945	1097	1
4948	2791	1
4942	2791	1
4939	110	1
4939	1210	1
4942	1	1
4942	110	1
4939	356	1
4942	1265	1
4951	1270	1
4939	780	1
4945	2028	1
4942	2716	1
4948	1240	1
4945	589	1
4945	2571	1
4951	1196	1
4945	1580	1
4951	858	1
4951	1221	1
4951	1265	1
4956	2571	1
4951	1617	1
4951	2571	1
4951	1193	1
4951	1198	1
4951	1197	1
4942	2987	1
4951	2028	1
4942	356	1
4951	318	1
4951	2396	1
4942	2916	1
4951	2762	1
4951	589	1
4951	1	1
4938	1127	1
4951	2987	1
4938	2355	1
4938	2987	1
4937	527	1
4937	1617	1
4948	356	1
4937	1097	1
4937	3578	1
4936	858	1
4936	1221	1
4936	1193	1
4936	608	1
4936	1198	1
4936	296	1
4937	296	1
4936	50	1
4948	1265	1
4937	608	1
4936	318	1
4936	2396	1
4937	2858	1
4937	50	1
4937	1	1
4937	2028	1
4937	593	1
4936	593	1
4937	318	1
4937	2571	1
4937	2997	1
4937	2396	1
4936	1197	1
4937	2762	1
4936	2571	1
4937	457	1
4935	296	1
4935	2028	1
4936	3578	1
4934	1270	1
4934	1210	1
4934	2716	1
4935	110	1
4935	1265	1
4934	2396	1
4934	2987	1
4935	2858	1
4934	1265	1
4935	1193	1
4934	1197	1
4937	2916	1
4934	356	1
4934	1	1
4934	34	1
4939	318	1
4939	2858	1
4939	2028	1
4934	1198	1
4934	260	1
4934	919	1
4934	2916	1
4934	1127	1
4934	2628	1
4939	858	1
4939	1221	1
4934	2571	1
4934	318	1
4937	3175	1
4934	110	1
4937	2628	1
4948	318	1
4948	1617	1
4948	1387	1
4948	1	1
4948	919	1
4948	2028	1
4933	260	1
5602	3578	1
4933	2997	1
4932	110	1
4948	1214	1
4932	2028	1
4932	608	1
4932	593	1
4932	2396	1
4932	2762	1
4932	1617	1
4932	50	1
4932	1	1
4948	1259	1
4932	2571	1
4933	924	1
4947	919	1
4947	2987	1
4932	589	1
4933	1197	1
4947	2916	1
4931	858	1
4933	1196	1
4932	2355	1
4933	1200	1
4932	457	1
4933	593	1
4933	608	1
4933	296	1
4932	3175	1
4947	1580	1
4933	2028	1
4933	527	1
4931	924	1
4933	1265	1
4932	1265	1
4933	1214	1
4933	2571	1
4932	2916	1
4932	356	1
4931	2791	1
4932	1580	1
4951	2791	1
4931	1200	1
4931	1214	1
4933	1210	1
4947	1387	1
4947	1214	1
4932	1198	1
4932	1197	1
4932	1196	1
4933	2916	1
4932	541	1
4932	2791	1
4932	1270	1
4932	1259	1
4932	2716	1
4932	1210	1
4932	1200	1
4932	1240	1
4931	1127	1
4932	1097	1
4947	2028	1
4947	110	1
4932	2987	1
4931	2716	1
4931	3175	1
4932	2997	1
4932	34	1
4931	2396	1
4930	1270	1
4931	2987	1
4930	260	1
4930	919	1
4930	1210	1
4930	480	1
4929	858	1
4929	2762	1
4929	2858	1
4929	2997	1
4929	2628	1
4930	2396	1
4930	356	1
5077	1196	1
5077	541	1
5077	3578	1
5077	318	1
5042	1387	1
5042	1193	1
5042	260	1
4928	1221	1
5042	2987	1
4928	2997	1
5042	919	1
4928	858	1
4928	608	1
4928	2858	1
5042	2355	1
4928	1193	1
4964	2396	1
5042	1580	1
4964	356	1
4927	1097	1
4927	589	1
4927	457	1
4927	110	1
4927	2571	1
4927	480	1
4927	2916	1
4927	2628	1
4927	780	1
4927	3175	1
4927	1580	1
5042	527	1
4927	2858	1
4927	1	1
4927	2396	1
5042	296	1
5042	2028	1
4927	1265	1
4927	356	1
5042	608	1
5042	110	1
4927	527	1
4927	593	1
4927	318	1
4927	608	1
4927	34	1
4926	2716	1
4926	1196	1
5042	3578	1
4926	1197	1
4926	1198	1
4926	1580	1
4928	296	1
4928	924	1
4928	1097	1
4925	2396	1
4925	34	1
4925	1	1
4925	1265	1
4925	1259	1
5042	2716	1
4924	527	1
4924	1196	1
4924	1097	1
4924	318	1
4924	2396	1
4924	593	1
4924	1617	1
4924	2028	1
4924	608	1
4924	50	1
4924	919	1
4922	1097	1
4923	1193	1
4923	858	1
4922	2858	1
4923	2858	1
4922	2355	1
4922	2716	1
4922	2987	1
4923	1617	1
4923	296	1
4923	2396	1
4923	593	1
4922	858	1
4922	318	1
4922	541	1
4922	608	1
4922	296	1
4922	1196	1
4922	260	1
4928	1	1
4922	1265	1
4922	50	1
4922	2396	1
4928	1270	1
4922	1	1
4922	2571	1
4922	2791	1
4922	1259	1
4922	1270	1
5568	608	1
4921	2028	1
4921	1097	1
4921	1221	1
4921	260	1
4921	1196	1
4921	589	1
4921	1214	1
4921	3175	1
4921	541	1
4921	1240	1
4921	1200	1
4921	110	1
4921	858	1
4921	2571	1
4921	1198	1
4921	1197	1
4921	480	1
4921	1387	1
4922	1198	1
4921	919	1
4922	1210	1
4921	296	1
4921	608	1
4921	593	1
4921	1193	1
4921	2858	1
4921	34	1
4921	924	1
4920	1196	1
4928	457	1
4920	1210	1
4920	3578	1
4922	480	1
4920	2997	1
4920	296	1
4920	919	1
4920	260	1
4928	50	1
4928	2762	1
4919	1198	1
4919	1221	1
4918	480	1
4917	1196	1
4917	34	1
4917	3175	1
4919	1193	1
4919	260	1
4918	3578	1
4918	2858	1
4918	2997	1
4918	2762	1
4918	3175	1
4918	2628	1
4919	318	1
4919	608	1
4919	2571	1
4919	110	1
4918	1127	1
4919	296	1
4919	2762	1
4919	1197	1
4918	780	1
4917	1197	1
4917	1270	1
4919	1196	1
4917	2791	1
4917	2716	1
4919	1259	1
4916	318	1
4916	2858	1
4916	1265	1
4915	1197	1
4915	593	1
4918	1196	1
4918	858	1
4918	1198	1
4918	260	1
4918	1197	1
4918	589	1
4918	1214	1
4918	2028	1
4915	1097	1
4917	589	1
4917	2916	1
4918	1240	1
4918	1387	1
4918	457	1
4918	1200	1
